ID,Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,Criminal Record,PokéBall Usage,Win Ratio,Number of Gym Badges,Is Pokemon Champion,Battle Strategy,Number of Migrations,Rare Item Holder,Debt to Kanto,Charity Participation,Team Rocket
4939,14,Vermilion City,0.0,Casino Worker,Rock,50,1,LuxuryBall,58,1,0,Defensive,9,0,96531,1,
4940,52,Cerulean City,0.0,Scientist,Steel,29,0,HealBall,52,8,0,Defensive,7,0,35027,1,
4941,11,Saffron City,1.0,Nurse,Grass,28,0,TimerBall,54,1,0,Defensive,25,0,68673,1,
4942,64,Lavender Town,2.0,Fisherman,Grass,56,0,DuskBall,85,5,0,Aggressive,0,0,61966,1,
4943,34,Cinnabar Island,1.0,Scientist,Bug,82,0,GreatBall,78,0,0,Aggressive,16,0,30297,1,
4944,33,Cinnabar Island,2.0,Casino Worker,Normal,45,0,MasterBall,28,0,0,Aggressive,3,0,9202,1,
4945,51,Saffron City,1.0,Researcher,Dark,9,0,TimerBall,25,0,0,Defensive,22,0,89884,1,
4946,37,Viridian City,0.0,Underground Battler,Fairy,95,0,GreatBall,59,5,0,Unpredictable,7,1,10071,0,
4947,20,Pewter City,0.0,Police Officer,Fire,81,0,UltraBall,43,5,0,Defensive,18,0,8002,1,
4948,46,Vermilion City,1.0,Underground Battler,Ghost,28,0,MasterBall,70,1,0,Aggressive,10,0,17616,1,
4949,57,Fuchsia City,2.0,PokéMart Seller,Rock,25,0,LuxuryBall,69,1,0,Defensive,15,0,66816,1,
4950,65,Lavender Town,1.0,Rocket Grunt,Fire,9,0,MasterBall,59,3,0,Defensive,12,0,71590,1,
4951,16,Lavender Town,1.0,Gym Leader Assistant,Fairy,15,0,HealBall,82,4,0,Defensive,11,0,92632,1,
4952,16,Lavender Town,0.0,Underground Battler,Fairy,52,0,NetBall,58,3,0,Unpredictable,7,0,14194,1,
4953,39,Celadon City,2.0,Fisherman,Ghost,35,1,MasterBall,71,6,0,Unpredictable,14,1,188664,0,
4954,43,Saffron City,0.0,Black Market Dealer,Bug,85,0,DuskBall,72,6,0,Aggressive,16,0,23993,1,
4955,33,Saffron City,1.0,Casino Worker,Fighting,9,0,DuskBall,50,0,0,Unpredictable,2,0,37019,1,
4956,60,Cerulean City,2.0,Police Officer,Water,31,0,MasterBall,85,4,0,Defensive,4,0,94156,1,
4957,41,Cerulean City,0.0,Scientist,Ground,43,0,LuxuryBall,64,0,0,Defensive,14,0,268,1,
4958,48,Saffron City,1.0,PokéMart Seller,Dragon,55,1,DarkBall,33,2,0,Defensive,24,1,256814,0,
4959,52,Celadon City,0.0,Black Market Dealer,Fairy,49,0,NetBall,67,3,0,Defensive,5,0,86378,1,
4960,40,Pallet Town,0.0,Daycare Worker,Grass,81,0,DuskBall,48,3,0,Aggressive,3,0,27049,1,
4961,39,Fuchsia City,0.0,Daycare Worker,Dark,67,0,GreatBall,50,4,0,Defensive,25,0,69299,1,
4962,63,Vermilion City,2.0,Nurse,Fairy,19,0,HealBall,72,4,0,Aggressive,11,0,22650,1,
4963,30,Saffron City,1.0,Elite Trainer,Poison,7,0,DarkBall,81,1,0,Unpredictable,16,0,12867,1,
4964,62,Cinnabar Island,1.0,Researcher,Fairy,33,0,HealBall,38,1,0,Aggressive,3,0,28083,1,
4965,68,Cinnabar Island,2.0,Rocket Grunt,Electric,97,0,HealBall,65,2,0,Defensive,7,0,93443,1,
4966,43,Vermilion City,2.0,Nurse,Dragon,19,0,MasterBall,22,4,0,Defensive,3,0,61784,1,
4967,31,Fuchsia City,0.0,Scientist,Fairy,6,1,PokéBall,78,5,0,Unpredictable,8,0,172509,1,
4968,61,Pewter City,0.0,Fisherman,Ghost,75,0,DuskBall,69,0,0,Aggressive,16,0,63196,1,
4969,38,Fuchsia City,0.0,Elite Trainer,Fire,62,0,DuskBall,56,0,0,Defensive,14,0,49353,1,
4970,68,Vermilion City,0.0,Rocket Grunt,Poison,84,0,DarkBall,35,1,0,Unpredictable,3,0,36500,1,
4971,32,Cerulean City,1.0,Casino Worker,Fairy,90,0,DarkBall,79,1,0,Aggressive,11,0,34740,1,
4972,56,Lavender Town,0.0,Gym Leader Assistant,Grass,81,0,MasterBall,42,3,0,Defensive,19,0,46966,1,
4973,60,Viridian City,2.0,Fisherman,Ground,38,0,NetBall,32,1,0,Defensive,10,0,45413,1,
4974,67,Lavender Town,2.0,Daycare Worker,Dragon,60,0,PokéBall,70,4,0,Aggressive,9,0,34496,1,
4975,24,Celadon City,2.0,Casino Worker,Steel,7,0,DuskBall,65,0,0,Defensive,16,0,73855,1,
4976,10,Vermilion City,1.0,Casino Worker,Poison,63,1,MasterBall,54,1,0,Defensive,19,0,41206,1,
4977,63,Vermilion City,2.0,Rocket Grunt,Ice,26,1,TimerBall,43,0,1,Defensive,12,0,278146,0,
4978,39,Saffron City,1.0,Elite Trainer,Fairy,43,0,DuskBall,43,3,0,Defensive,7,0,68993,1,
4979,30,Fuchsia City,2.0,Biker,Fairy,68,0,UltraBall,84,1,0,Aggressive,10,0,22677,1,
4980,28,Cerulean City,2.0,Police Officer,Poison,94,0,PokéBall,31,3,0,Unpredictable,6,0,34168,1,
4981,48,Cerulean City,1.0,Underground Battler,Bug,31,0,MasterBall,20,0,0,Defensive,21,0,99918,1,
4982,41,Celadon City,0.0,Champion,Poison,71,0,GreatBall,61,3,0,Defensive,2,0,29275,1,
4983,45,Pewter City,1.0,Fisherman,Poison,68,0,TimerBall,74,1,0,Defensive,9,0,35208,1,
4984,69,Cerulean City,1.0,Rocket Grunt,Dark,47,0,DuskBall,40,0,0,Aggressive,6,0,34550,1,
4985,26,Cinnabar Island,0.0,Breeder,Poison,29,0,MasterBall,64,4,0,Aggressive,23,0,95358,1,
4986,32,Cinnabar Island,1.0,Casino Worker,Psychic,71,0,NetBall,39,1,0,Defensive,6,0,73753,1,
4987,53,Fuchsia City,0.0,Nurse,Steel,97,0,DuskBall,75,0,0,Unpredictable,25,0,86771,1,
4988,49,Pallet Town,0.0,Casino Worker,Rock,24,0,UltraBall,74,1,0,Aggressive,7,0,80961,1,
4989,41,Vermilion City,0.0,Casino Worker,Ground,36,0,DuskBall,28,2,0,Unpredictable,18,0,34904,1,
4990,23,Vermilion City,1.0,Scientist,Rock,66,1,GreatBall,65,0,0,Aggressive,18,0,271852,0,
4991,68,Pallet Town,2.0,Police Officer,Ground,10,0,UltraBall,27,0,0,Defensive,23,0,84515,1,
4992,15,Pallet Town,1.0,Elite Trainer,Steel,74,0,TimerBall,64,6,0,Aggressive,2,0,64827,1,
4993,64,Saffron City,0.0,Police Officer,Ground,43,0,GreatBall,76,4,0,Unpredictable,9,0,67997,1,
4994,39,Cinnabar Island,1.0,Daycare Worker,Ground,28,0,PokéBall,52,0,0,Unpredictable,8,1,261176,0,
4995,36,Viridian City,1.0,Researcher,Rock,91,0,LuxuryBall,53,5,0,Defensive,5,0,70192,1,
4996,17,Vermilion City,1.0,Gym Leader Assistant,Dragon,23,0,PokéBall,40,0,0,Defensive,1,0,43208,1,
4997,67,Fuchsia City,2.0,Elite Trainer,Dark,13,0,UltraBall,36,0,0,Defensive,25,0,47794,1,
4998,43,Viridian City,1.0,Daycare Worker,Poison,48,0,MasterBall,51,4,0,Defensive,4,0,10995,1,
4999,44,Fuchsia City,1.0,Nurse,Flying,10,0,MasterBall,22,0,0,Defensive,3,0,42566,1,
