ID,Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,Criminal Record,PokéBall Usage,Win Ratio,Number of Gym Badges,Is Pokemon Champion,Battle Strategy,Number of Migrations,Rare Item Holder,Debt to Kanto,Charity Participation,Team Rocket
231,31,Viridian City,1.0,Daycare Worker,Psychic,56,0,HealBall,59,1,0,Aggressive,15,0,190280,0,Yes
232,13,Cerulean City,1.0,Black Market Dealer,Flying,61,0,HealBall,32,1,0,Defensive,15,0,63828,1,No
233,38,Pewter City,0.0,Daycare Worker,Dark,84,0,TimerBall,69,1,0,Unpredictable,21,0,22360,1,No
234,14,Pewter City,0.0,Daycare Worker,Dragon,53,0,LuxuryBall,70,1,0,Unpredictable,15,0,4956,1,No
235,18,Fuchsia City,1.0,Researcher,Steel,60,0,MasterBall,36,6,0,Defensive,14,0,79509,1,No
236,49,Vermilion City,1.0,Biker,Rock,53,0,UltraBall,84,1,0,Unpredictable,22,0,22820,1,No
237,30,Cerulean City,1.0,PokéMart Seller,Dragon,9,0,UltraBall,27,1,0,Aggressive,12,0,54520,1,No
238,13,Pewter City,1.0,Scientist,Bug,35,0,MasterBall,39,2,0,Unpredictable,24,1,355167,0,Yes
239,67,Pewter City,2.0,Casino Worker,Fire,66,0,LuxuryBall,66,1,0,Defensive,4,0,4505,1,No
240,16,Viridian City,0.0,Champion,Ghost,60,0,PokéBall,61,7,0,Defensive,23,0,20182,1,No
241,67,Celadon City,1.0,Fisherman,Psychic,28,0,GreatBall,46,4,0,Defensive,20,0,95262,1,No
242,47,Viridian City,0.0,Gym Leader Assistant,Ghost,36,0,DuskBall,53,2,0,Unpredictable,6,0,41377,1,No
243,58,Celadon City,1.0,Casino Worker,Ghost,5,0,DuskBall,45,0,0,Defensive,18,0,20439,1,No
244,61,Vermilion City,0.0,Casino Worker,Ground,52,0,LuxuryBall,39,0,0,Unpredictable,2,0,66451,1,No
245,25,Saffron City,1.0,Biker,Ice,36,0,LuxuryBall,79,5,0,Defensive,17,0,60432,1,No
246,26,Pallet Town,1.0,Underground Battler,Water,39,0,NetBall,39,5,0,Unpredictable,25,0,23590,1,No
247,21,Lavender Town,1.0,Researcher,Fairy,36,0,NetBall,24,0,0,Defensive,8,0,63981,1,No
248,26,Lavender Town,1.0,Elite Trainer,Electric,87,0,NetBall,56,5,0,Aggressive,16,0,5704,1,No
249,44,Celadon City,1.0,Black Market Dealer,Ice,78,0,NetBall,27,5,0,Aggressive,8,0,29258,1,No
250,11,Pallet Town,1.0,Underground Battler,Poison,57,1,PokéBall,73,2,0,Unpredictable,13,1,270103,0,Yes
251,28,Saffron City,0.0,PokéMart Seller,Dragon,89,0,HealBall,66,1,0,Defensive,8,0,57558,1,No
252,54,Cinnabar Island,2.0,Breeder,Bug,56,0,DarkBall,74,0,0,Aggressive,22,0,12562,1,No
253,43,Fuchsia City,2.0,Gym Leader Assistant,Ice,5,0,DarkBall,73,2,0,Unpredictable,14,0,81799,1,No
254,58,Celadon City,1.0,Elite Trainer,Ice,32,0,NetBall,51,2,0,Defensive,24,1,369738,0,Yes
255,40,Cerulean City,0.0,Scientist,Ground,57,0,TimerBall,26,1,0,Unpredictable,5,0,34884,1,No
256,30,Cerulean City,2.0,Researcher,Ground,41,0,NetBall,26,0,0,Defensive,1,0,89677,1,No
257,42,Cinnabar Island,0.0,Casino Worker,Electric,49,0,UltraBall,21,0,0,Aggressive,0,0,18915,1,No
258,20,Cinnabar Island,1.0,Scientist,Fairy,9,0,NetBall,60,0,0,Defensive,15,0,75957,1,No
259,36,Fuchsia City,1.0,Black Market Dealer,Water,9,0,NetBall,57,2,0,Unpredictable,2,0,4827,1,No
260,43,Viridian City,1.0,Underground Battler,Grass,82,0,TimerBall,74,4,0,Aggressive,17,0,43630,1,No
261,56,Vermilion City,1.0,Rocket Grunt,Dragon,7,0,DarkBall,43,2,0,Aggressive,24,0,35793,1,No
262,11,Celadon City,1.0,Researcher,Grass,94,1,NetBall,64,0,0,Aggressive,29,1,148551,0,Yes
263,28,Pallet Town,2.0,Scientist,Steel,28,0,GreatBall,25,5,0,Defensive,20,0,84745,1,No
264,64,Cinnabar Island,2.0,Breeder,Ghost,77,0,DarkBall,42,3,0,Aggressive,16,0,78548,1,No
265,22,Vermilion City,0.0,Scientist,Ground,58,0,LuxuryBall,54,1,0,Defensive,17,0,83141,1,No
266,28,Saffron City,1.0,Gym Leader Assistant,Grass,100,1,HealBall,52,5,0,Defensive,9,0,287441,1,Yes
267,28,Saffron City,1.0,Fisherman,Steel,71,0,LuxuryBall,30,0,0,Defensive,14,0,49306,1,No
268,58,Vermilion City,0.0,Underground Battler,Flying,92,1,HealBall,39,0,0,Defensive,14,1,126451,0,Yes
269,13,Lavender Town,1.0,Fisherman,Steel,38,0,PokéBall,52,0,0,Defensive,7,1,177749,0,Yes
270,41,Cinnabar Island,1.0,Breeder,Ice,10,0,DuskBall,74,0,0,Defensive,21,0,82808,1,No
271,30,Cinnabar Island,1.0,Police Officer,Dragon,90,0,NetBall,20,3,0,Unpredictable,23,0,74229,1,No
272,50,Vermilion City,0.0,Gym Leader Assistant,Steel,9,0,NetBall,41,1,0,Unpredictable,16,0,31209,1,No
273,54,Pallet Town,1.0,Elite Trainer,Psychic,60,0,MasterBall,23,2,0,Aggressive,19,0,9943,1,No
274,50,Celadon City,2.0,Researcher,Dark,99,0,UltraBall,82,5,0,Unpredictable,25,0,13408,1,No
275,63,Saffron City,0.0,Breeder,Flying,92,0,LuxuryBall,79,1,0,Aggressive,25,0,14716,1,No
276,23,Celadon City,1.0,Police Officer,Fairy,83,0,NetBall,40,3,0,Aggressive,10,0,52123,1,No
277,48,Cinnabar Island,0.0,Biker,Bug,70,1,PokéBall,67,2,0,Unpredictable,24,1,68355,0,Yes
278,13,Cinnabar Island,1.0,Scientist,Normal,59,0,GreatBall,62,0,0,Unpredictable,20,0,22761,1,No
279,31,Vermilion City,1.0,Police Officer,Fighting,12,0,UltraBall,62,4,0,Unpredictable,18,0,24202,1,No
280,55,Celadon City,0.0,Rocket Grunt,Bug,6,0,HealBall,55,3,0,Defensive,6,0,15630,1,No
281,13,Viridian City,0.0,Gym Leader Assistant,Psychic,19,1,PokéBall,62,2,1,Aggressive,10,0,295689,0,Yes
282,68,Pallet Town,1.0,Black Market Dealer,Ghost,46,1,MasterBall,77,2,0,Unpredictable,23,1,204151,0,Yes
283,44,Vermilion City,1.0,Elite Trainer,Psychic,94,0,HealBall,79,0,0,Unpredictable,13,0,38756,1,No
284,50,Pewter City,0.0,Biker,Normal,73,0,LuxuryBall,52,8,0,Aggressive,20,0,18722,1,No
285,15,Cinnabar Island,0.0,Underground Battler,Normal,17,0,LuxuryBall,63,0,0,Unpredictable,15,0,8457,1,No
286,69,Cinnabar Island,0.0,Police Officer,Fire,15,0,UltraBall,50,0,0,Aggressive,22,0,92563,1,No
287,45,Celadon City,2.0,Breeder,Fighting,17,0,NetBall,81,6,0,Aggressive,22,0,73450,1,No
288,41,Cerulean City,1.0,Breeder,Fire,58,0,DuskBall,32,2,0,Unpredictable,17,0,35637,1,No
289,52,Lavender Town,0.0,Biker,Poison,18,0,DarkBall,51,0,0,Unpredictable,15,0,36066,1,No
290,42,Pewter City,0.0,Champion,Flying,71,0,GreatBall,50,0,0,Aggressive,23,0,8524,1,No
291,24,Cinnabar Island,2.0,Elite Trainer,Steel,99,0,DarkBall,53,0,0,Aggressive,0,0,57366,1,No
292,28,Pallet Town,2.0,Black Market Dealer,Normal,41,0,TimerBall,38,0,0,Defensive,0,0,94337,1,No
293,29,Viridian City,1.0,Nurse,Fire,32,0,DuskBall,48,4,0,Aggressive,3,0,2956,1,No
294,19,Fuchsia City,0.0,Daycare Worker,Ice,76,0,TimerBall,29,1,0,Aggressive,7,0,98584,1,No
295,64,Vermilion City,1.0,Nurse,Fire,28,0,UltraBall,61,3,0,Unpredictable,23,0,59451,1,No
296,55,Cinnabar Island,1.0,Gym Leader Assistant,Steel,53,0,DarkBall,58,3,0,Aggressive,4,1,316318,0,Yes
297,32,Pewter City,0.0,Underground Battler,Rock,47,0,DuskBall,74,4,0,Defensive,12,0,60167,1,No
298,44,Celadon City,2.0,Breeder,Fighting,42,0,MasterBall,50,2,0,Defensive,8,1,288096,0,Yes
299,31,Cerulean City,1.0,Scientist,Flying,17,0,DarkBall,39,0,0,Aggressive,25,0,46254,1,No
300,38,Cinnabar Island,1.0,Nurse,Electric,43,0,MasterBall,60,7,0,Defensive,25,0,31190,1,No
301,42,Lavender Town,1.0,PokéMart Seller,Flying,48,0,HealBall,82,0,0,Defensive,12,0,87927,1,No
302,60,Cerulean City,0.0,Researcher,Ghost,90,0,DuskBall,76,3,0,Aggressive,14,0,80164,1,No
303,24,Lavender Town,1.0,Elite Trainer,Grass,71,0,UltraBall,23,7,0,Unpredictable,20,0,87376,1,No
304,58,Vermilion City,1.0,Rocket Grunt,Dark,66,0,TimerBall,29,1,0,Aggressive,15,0,70221,1,No
305,18,Vermilion City,1.0,Breeder,Ghost,90,0,NetBall,38,2,0,Defensive,3,0,51228,1,No
306,32,Cerulean City,1.0,Biker,Ghost,68,0,HealBall,40,5,1,Unpredictable,25,1,380556,0,Yes
307,58,Pallet Town,1.0,Underground Battler,Dark,74,0,LuxuryBall,79,1,0,Aggressive,20,0,64711,1,No
308,26,Cerulean City,0.0,Police Officer,Poison,34,0,MasterBall,31,0,0,Defensive,22,0,61909,1,No
309,22,Fuchsia City,1.0,Daycare Worker,Poison,89,1,LuxuryBall,72,6,0,Defensive,20,0,368503,0,Yes
310,10,Cinnabar Island,1.0,Scientist,Flying,83,0,HealBall,76,4,0,Unpredictable,22,0,40388,1,No
311,42,Cinnabar Island,0.0,Black Market Dealer,Grass,65,0,UltraBall,82,2,0,Defensive,15,0,40999,0,Yes
312,24,Lavender Town,1.0,Researcher,Normal,7,0,HealBall,27,0,0,Unpredictable,20,0,46767,1,No
313,27,Cinnabar Island,0.0,Researcher,Dragon,25,0,HealBall,20,1,0,Unpredictable,0,0,94878,1,No
314,55,Pallet Town,2.0,Daycare Worker,Fairy,63,0,TimerBall,20,2,0,Aggressive,7,0,25282,1,No
315,62,Lavender Town,0.0,Black Market Dealer,Steel,78,0,HealBall,50,0,0,Unpredictable,11,0,53133,1,No
316,28,Vermilion City,1.0,Breeder,Poison,66,0,PokéBall,53,2,0,Defensive,17,0,5328,1,No
317,49,Fuchsia City,1.0,Casino Worker,Fighting,79,0,HealBall,78,0,0,Defensive,19,0,33665,1,No
318,55,Pallet Town,1.0,Breeder,Fairy,99,0,NetBall,22,1,0,Aggressive,18,0,92041,1,No
319,10,Viridian City,1.0,Nurse,Poison,11,0,PokéBall,27,4,0,Aggressive,13,0,25823,1,No
320,65,Cinnabar Island,0.0,Scientist,Grass,7,0,PokéBall,21,1,0,Unpredictable,11,0,30773,1,No
321,49,Fuchsia City,1.0,Champion,Dark,90,0,PokéBall,81,0,0,Unpredictable,14,0,5068,1,No
322,29,Saffron City,0.0,Rocket Grunt,Ghost,86,0,TimerBall,34,8,0,Aggressive,22,0,55736,1,No
323,70,Celadon City,0.0,Scientist,Water,14,0,NetBall,32,0,0,Defensive,19,0,48807,1,No
324,39,Cerulean City,1.0,Black Market Dealer,Poison,100,0,NetBall,77,0,0,Defensive,2,0,90939,1,No
325,69,Cerulean City,2.0,Scientist,Fighting,54,0,TimerBall,50,3,0,Aggressive,2,0,2340,1,No
326,45,Cerulean City,0.0,Daycare Worker,Water,52,0,NetBall,72,2,0,Defensive,24,0,64692,1,No
327,14,Cerulean City,1.0,Biker,Ice,21,1,UltraBall,90,0,0,Aggressive,16,0,221934,1,Yes
328,70,Pewter City,2.0,Fisherman,Ghost,48,0,PokéBall,84,4,0,Defensive,16,0,59121,1,No
329,42,Cinnabar Island,0.0,Biker,Ghost,66,0,TimerBall,57,3,0,Defensive,1,0,89422,1,No
330,39,Cinnabar Island,0.0,Biker,Psychic,87,0,MasterBall,63,3,0,Defensive,9,0,42139,1,No
331,49,Lavender Town,0.0,Black Market Dealer,Rock,79,0,NetBall,38,3,0,Aggressive,16,0,89375,1,No
332,39,Celadon City,1.0,Biker,Rock,98,0,GreatBall,25,4,0,Unpredictable,14,0,88531,1,No
333,33,Cinnabar Island,1.0,Police Officer,Ice,23,1,UltraBall,51,3,0,Aggressive,24,0,138778,1,Yes
334,20,Fuchsia City,0.0,Elite Trainer,Fairy,62,0,DarkBall,45,1,0,Unpredictable,1,0,1965,1,No
335,24,Pallet Town,1.0,PokéMart Seller,Fairy,36,1,TimerBall,82,5,0,Aggressive,25,0,43059,1,Yes
336,19,Pewter City,2.0,PokéMart Seller,Rock,21,0,MasterBall,62,2,0,Unpredictable,10,0,10565,1,No
337,35,Fuchsia City,1.0,Nurse,Dark,16,0,DarkBall,25,6,0,Aggressive,23,0,42146,1,No
338,33,Cinnabar Island,0.0,Biker,Poison,37,0,NetBall,25,7,0,Defensive,6,0,91687,1,No
339,63,Fuchsia City,1.0,Black Market Dealer,Dragon,37,0,TimerBall,73,2,0,Defensive,9,0,73122,1,No
340,43,Vermilion City,1.0,Police Officer,Poison,18,0,PokéBall,85,5,0,Aggressive,2,0,12050,1,No
341,22,Celadon City,1.0,Daycare Worker,Ground,24,1,MasterBall,85,1,0,Aggressive,13,1,130634,0,Yes
342,39,Cerulean City,0.0,Elite Trainer,Ground,20,0,TimerBall,27,1,0,Aggressive,22,0,41927,1,No
343,38,Cinnabar Island,1.0,Gym Leader Assistant,Fighting,76,0,GreatBall,24,0,0,Defensive,24,0,72575,1,No
344,30,Celadon City,0.0,PokéMart Seller,Poison,64,0,LuxuryBall,58,3,0,Unpredictable,5,0,66890,1,No
345,65,Cinnabar Island,1.0,Scientist,Dragon,92,0,DarkBall,37,0,0,Aggressive,10,0,67431,1,No
346,59,Vermilion City,2.0,Rocket Grunt,Rock,7,0,LuxuryBall,65,0,0,Defensive,15,0,66326,1,No
347,69,Pallet Town,0.0,Biker,Fire,16,0,GreatBall,67,0,0,Unpredictable,24,0,31732,1,No
348,11,Pewter City,1.0,Scientist,Ice,35,0,MasterBall,30,4,0,Defensive,7,0,12807,1,No
349,62,Vermilion City,0.0,Champion,Steel,12,0,NetBall,36,2,0,Unpredictable,11,0,90926,1,No
350,56,Fuchsia City,1.0,Breeder,Flying,76,0,HealBall,85,1,0,Defensive,3,0,68566,1,No
351,57,Saffron City,0.0,Elite Trainer,Poison,18,0,PokéBall,83,2,0,Defensive,14,0,94944,1,No
352,37,Lavender Town,1.0,Nurse,Fire,69,0,TimerBall,60,5,0,Unpredictable,4,0,44995,1,No
353,25,Vermilion City,1.0,Fisherman,Psychic,9,0,HealBall,54,8,0,Defensive,7,0,20733,0,Yes
354,55,Vermilion City,1.0,Elite Trainer,Bug,63,0,PokéBall,29,1,0,Aggressive,13,0,85592,1,No
355,22,Fuchsia City,1.0,Fisherman,Steel,70,0,DuskBall,70,3,0,Unpredictable,20,0,68300,1,No
356,50,Cinnabar Island,2.0,Biker,Poison,74,0,NetBall,30,4,0,Defensive,2,0,66626,1,No
357,37,Vermilion City,0.0,Gym Leader Assistant,Bug,96,0,DuskBall,44,1,0,Unpredictable,7,1,324351,0,Yes
358,26,Cinnabar Island,1.0,Breeder,Fighting,42,0,UltraBall,82,6,0,Unpredictable,20,0,28202,1,No
359,11,Viridian City,1.0,Casino Worker,Dark,11,0,UltraBall,60,0,0,Aggressive,3,0,73080,1,No
360,60,Vermilion City,2.0,Black Market Dealer,Grass,60,0,UltraBall,46,7,0,Defensive,13,0,2120,1,No
361,57,Lavender Town,1.0,Rocket Grunt,Poison,22,0,MasterBall,47,4,0,Aggressive,0,0,80163,1,No
362,63,Celadon City,1.0,Underground Battler,Flying,5,1,LuxuryBall,38,0,0,Defensive,29,0,132528,0,Yes
363,11,Pallet Town,1.0,Scientist,Water,73,0,HealBall,54,0,0,Defensive,23,0,324622,0,Yes
364,34,Pewter City,1.0,Gym Leader Assistant,Poison,66,0,PokéBall,30,0,0,Aggressive,25,0,50107,1,No
365,37,Pallet Town,2.0,Gym Leader Assistant,Flying,37,0,LuxuryBall,31,1,0,Defensive,12,1,202910,0,Yes
366,41,Pewter City,0.0,Researcher,Psychic,100,0,DuskBall,42,1,0,Aggressive,2,0,16683,1,No
367,30,Celadon City,1.0,Champion,Rock,55,0,PokéBall,24,0,0,Unpredictable,14,0,83515,1,No
368,38,Fuchsia City,1.0,Gym Leader Assistant,Flying,86,0,MasterBall,49,0,0,Aggressive,10,0,77463,1,No
369,57,Viridian City,1.0,Daycare Worker,Psychic,68,1,MasterBall,56,0,0,Defensive,12,1,167529,0,Yes
370,11,Pewter City,1.0,PokéMart Seller,Ice,42,0,UltraBall,33,1,0,Aggressive,22,0,69970,1,No
371,22,Cerulean City,1.0,Scientist,Water,97,0,TimerBall,49,3,0,Defensive,23,0,36703,1,No
372,34,Pewter City,0.0,Daycare Worker,Fire,15,1,DuskBall,46,0,0,Aggressive,13,0,309838,0,Yes
373,69,Saffron City,0.0,Gym Leader Assistant,Poison,9,1,NetBall,69,3,1,Unpredictable,13,1,371044,0,Yes
374,36,Vermilion City,0.0,Gym Leader Assistant,Rock,26,0,DuskBall,29,1,0,Unpredictable,9,0,5195,1,No
375,59,Lavender Town,1.0,Gym Leader Assistant,Fighting,5,0,TimerBall,79,0,0,Defensive,13,0,71807,1,No
376,61,Cerulean City,0.0,Daycare Worker,Psychic,100,0,TimerBall,50,8,0,Unpredictable,11,0,79041,1,No
377,16,Fuchsia City,0.0,Underground Battler,Poison,71,1,GreatBall,50,1,0,Aggressive,28,1,213798,1,Yes
378,40,Celadon City,2.0,Black Market Dealer,Poison,11,0,HealBall,40,4,0,Defensive,20,0,93235,1,No
379,30,Lavender Town,0.0,Champion,Grass,60,0,UltraBall,75,5,0,Aggressive,11,0,94387,1,No
380,57,Lavender Town,1.0,Biker,Flying,47,0,MasterBall,66,0,0,Unpredictable,2,0,14616,1,No
381,61,Pallet Town,0.0,Biker,Grass,95,0,NetBall,75,0,0,Defensive,6,0,49730,1,No
382,53,Pewter City,0.0,PokéMart Seller,Fairy,86,0,GreatBall,31,4,0,Unpredictable,9,0,10783,1,No
383,48,Lavender Town,0.0,Nurse,Flying,88,0,HealBall,30,1,0,Unpredictable,5,0,52193,1,No
384,30,Cinnabar Island,0.0,Breeder,Rock,50,0,DuskBall,20,2,0,Defensive,21,0,36313,1,No
385,25,Vermilion City,2.0,Fisherman,Water,44,0,DuskBall,74,0,0,Unpredictable,9,0,55804,1,No
386,18,Celadon City,0.0,Police Officer,Water,68,0,GreatBall,80,7,0,Aggressive,17,0,14067,1,No
387,20,Cinnabar Island,1.0,Gym Leader Assistant,Fairy,19,0,NetBall,21,0,0,Defensive,9,0,45004,1,No
388,19,Viridian City,0.0,Nurse,Dragon,66,0,GreatBall,57,1,0,Aggressive,13,0,28488,1,No
389,48,Celadon City,0.0,Daycare Worker,Ground,27,0,GreatBall,76,1,0,Defensive,25,0,55699,1,No
390,47,Fuchsia City,1.0,Fisherman,Fairy,44,0,NetBall,79,6,0,Aggressive,19,0,44163,1,No
391,36,Vermilion City,0.0,Casino Worker,Fire,6,0,TimerBall,78,0,0,Unpredictable,25,0,58842,1,No
392,34,Vermilion City,0.0,Fisherman,Rock,6,0,MasterBall,80,1,0,Unpredictable,1,0,71403,1,No
393,13,Cerulean City,1.0,Daycare Worker,Ghost,72,0,PokéBall,49,0,0,Unpredictable,14,0,94012,1,No
394,41,Fuchsia City,1.0,Scientist,Poison,24,0,DuskBall,75,0,0,Unpredictable,18,0,91287,1,No
395,36,Saffron City,1.0,Underground Battler,Ghost,59,0,GreatBall,75,0,0,Defensive,19,0,77722,1,No
396,54,Viridian City,1.0,Rocket Grunt,Poison,68,0,GreatBall,70,1,0,Aggressive,8,0,13571,1,No
397,61,Pallet Town,0.0,Police Officer,Bug,75,1,DarkBall,71,3,0,Defensive,27,0,389753,0,Yes
398,20,Pallet Town,2.0,Elite Trainer,Psychic,98,0,GreatBall,34,0,0,Defensive,16,1,275981,0,Yes
399,17,Pewter City,1.0,Police Officer,Ground,48,0,NetBall,30,0,0,Defensive,16,0,51896,1,No
400,30,Lavender Town,1.0,Police Officer,Ghost,66,0,NetBall,46,5,0,Aggressive,19,0,69077,1,No
401,36,Cerulean City,1.0,Elite Trainer,Dark,22,0,TimerBall,45,0,0,Unpredictable,21,0,66048,1,No
402,52,Pewter City,2.0,Police Officer,Flying,9,0,DarkBall,53,3,0,Aggressive,24,0,95726,1,No
403,65,Celadon City,0.0,PokéMart Seller,Fairy,84,0,HealBall,81,3,0,Defensive,23,0,2283,1,No
404,25,Saffron City,0.0,Rocket Grunt,Electric,64,0,DarkBall,53,5,0,Unpredictable,3,0,48062,1,No
405,64,Fuchsia City,2.0,Gym Leader Assistant,Psychic,34,0,MasterBall,44,3,0,Unpredictable,5,0,86784,1,No
406,67,Vermilion City,0.0,Casino Worker,Steel,58,0,GreatBall,60,4,0,Aggressive,26,0,390886,0,Yes
407,55,Vermilion City,1.0,Daycare Worker,Flying,40,0,DarkBall,71,1,0,Defensive,0,0,94079,1,No
408,70,Pewter City,1.0,Daycare Worker,Poison,86,0,DarkBall,74,1,0,Aggressive,25,0,89107,1,No
409,64,Cerulean City,1.0,Underground Battler,Water,66,0,GreatBall,23,7,0,Unpredictable,25,0,51710,1,No
410,59,Fuchsia City,1.0,Biker,Psychic,5,0,NetBall,79,0,0,Unpredictable,0,0,53684,1,No
411,32,Viridian City,2.0,Elite Trainer,Fairy,60,0,NetBall,22,4,0,Aggressive,7,0,20584,1,No
412,54,Fuchsia City,2.0,Champion,Normal,47,0,UltraBall,22,3,0,Aggressive,18,0,29758,1,No
413,52,Vermilion City,1.0,Black Market Dealer,Flying,58,0,PokéBall,59,6,0,Defensive,20,0,41232,1,No
414,42,Saffron City,1.0,Daycare Worker,Normal,75,0,DuskBall,81,0,0,Defensive,9,0,75843,1,No
415,59,Cerulean City,1.0,Breeder,Ground,24,0,MasterBall,41,3,0,Defensive,17,0,43535,1,No
416,62,Cinnabar Island,0.0,Breeder,Bug,58,0,DuskBall,52,3,0,Defensive,5,0,19313,1,No
417,45,Pewter City,0.0,Fisherman,Rock,100,0,PokéBall,56,0,0,Aggressive,18,0,35005,1,No
418,50,Fuchsia City,1.0,Researcher,Grass,55,0,PokéBall,79,3,0,Unpredictable,30,1,20132,0,Yes
419,11,Vermilion City,0.0,Biker,Ghost,9,0,NetBall,57,0,0,Defensive,8,0,18098,1,No
420,61,Lavender Town,1.0,Daycare Worker,Rock,28,0,HealBall,63,0,0,Aggressive,17,0,46344,1,No
421,46,Cinnabar Island,2.0,Elite Trainer,Fire,29,0,DarkBall,32,3,0,Aggressive,18,0,35490,1,No
422,40,Pewter City,0.0,Rocket Grunt,Water,31,0,LuxuryBall,42,8,0,Unpredictable,13,0,28727,1,No
423,49,Cinnabar Island,1.0,Casino Worker,Ghost,28,0,HealBall,72,6,0,Aggressive,24,0,21450,1,No
424,14,Cerulean City,1.0,Scientist,Fire,64,0,TimerBall,40,0,0,Aggressive,10,0,89475,1,No
425,45,Cinnabar Island,1.0,Biker,Bug,83,0,UltraBall,58,1,0,Defensive,21,0,11515,1,No
426,21,Lavender Town,1.0,Researcher,Grass,40,0,TimerBall,35,3,0,Aggressive,19,0,66484,1,No
427,45,Pewter City,0.0,Daycare Worker,Dragon,63,1,HealBall,65,6,0,Defensive,15,0,206306,1,Yes
428,62,Cerulean City,2.0,Daycare Worker,Bug,5,0,LuxuryBall,42,7,0,Aggressive,3,0,7232,1,No
429,61,Cerulean City,0.0,Rocket Grunt,Dragon,92,0,UltraBall,50,4,0,Unpredictable,6,0,31138,1,No
430,48,Vermilion City,0.0,Nurse,Fire,64,0,HealBall,61,0,0,Unpredictable,19,0,22213,1,No
431,36,Cerulean City,2.0,PokéMart Seller,Steel,54,0,UltraBall,69,2,0,Defensive,5,0,59395,1,No
432,51,Pewter City,1.0,Elite Trainer,Ghost,62,0,DarkBall,59,4,0,Defensive,3,0,81205,1,No
433,62,Pallet Town,1.0,Elite Trainer,Ice,24,0,MasterBall,51,3,0,Unpredictable,1,0,38516,1,No
434,37,Viridian City,0.0,Rocket Grunt,Rock,99,0,TimerBall,47,0,0,Defensive,2,0,83947,1,No
435,22,Pallet Town,1.0,Rocket Grunt,Flying,12,0,GreatBall,48,1,0,Unpredictable,18,0,22686,1,No
436,28,Pallet Town,0.0,Biker,Bug,62,0,PokéBall,74,0,0,Aggressive,23,0,187564,0,Yes
437,58,Celadon City,0.0,Breeder,Dark,76,0,TimerBall,34,1,0,Defensive,3,0,57147,1,No
438,65,Viridian City,1.0,Underground Battler,Normal,10,0,HealBall,35,6,0,Defensive,22,0,67941,1,No
439,40,Fuchsia City,1.0,Daycare Worker,Dragon,95,0,TimerBall,62,1,0,Defensive,7,0,40443,1,No
440,28,Cinnabar Island,2.0,Black Market Dealer,Dragon,75,0,NetBall,65,2,0,Aggressive,0,0,19018,1,No
441,45,Lavender Town,1.0,PokéMart Seller,Grass,52,0,UltraBall,86,0,0,Aggressive,14,1,310142,0,Yes
442,69,Pewter City,0.0,PokéMart Seller,Bug,66,0,TimerBall,82,3,0,Unpredictable,0,0,99752,1,No
443,29,Cerulean City,1.0,Fisherman,Fairy,35,0,UltraBall,32,2,0,Defensive,25,0,6512,1,No
444,29,Cerulean City,0.0,Champion,Flying,61,0,DuskBall,46,3,0,Aggressive,3,0,21735,1,No
445,60,Cerulean City,0.0,Black Market Dealer,Fighting,75,0,DuskBall,41,1,0,Defensive,25,0,74306,1,No
446,42,Cerulean City,1.0,Researcher,Electric,37,0,NetBall,84,1,0,Defensive,2,0,89727,1,No
447,40,Pewter City,2.0,Police Officer,Rock,67,0,GreatBall,44,1,0,Unpredictable,7,0,73286,1,No
448,33,Vermilion City,0.0,Fisherman,Electric,74,0,LuxuryBall,66,5,0,Unpredictable,2,0,9089,1,No
449,28,Lavender Town,0.0,Biker,Fairy,90,0,DarkBall,43,4,0,Aggressive,18,0,72878,1,No
450,26,Pallet Town,1.0,Elite Trainer,Dark,64,0,TimerBall,82,0,0,Unpredictable,23,0,13180,1,No
451,47,Cerulean City,1.0,Fisherman,Poison,67,0,DarkBall,49,1,0,Unpredictable,3,0,150733,0,Yes
452,59,Vermilion City,0.0,Breeder,Steel,31,1,HealBall,50,0,0,Aggressive,27,0,305200,0,Yes
453,52,Pallet Town,1.0,Gym Leader Assistant,Ground,62,0,DuskBall,44,4,0,Defensive,1,0,85503,1,No
454,64,Celadon City,1.0,Police Officer,Dark,9,0,HealBall,79,4,0,Unpredictable,1,0,94993,1,No
455,34,Vermilion City,0.0,Casino Worker,Ghost,63,0,HealBall,65,4,0,Unpredictable,15,0,54515,1,No
456,25,Pewter City,1.0,PokéMart Seller,Fairy,47,0,UltraBall,71,1,0,Defensive,17,0,24379,1,No
457,14,Viridian City,1.0,Black Market Dealer,Ghost,26,0,DuskBall,84,6,0,Aggressive,22,0,12510,1,No
458,46,Saffron City,2.0,Biker,Ice,39,0,DuskBall,31,0,0,Aggressive,11,0,81399,1,No
459,40,Lavender Town,2.0,Daycare Worker,Normal,90,0,UltraBall,84,0,0,Defensive,25,0,61782,1,No
460,66,Viridian City,2.0,Black Market Dealer,Dark,92,0,GreatBall,41,2,0,Unpredictable,24,0,50600,1,No
461,68,Fuchsia City,1.0,Researcher,Psychic,63,0,UltraBall,47,1,0,Defensive,6,0,65613,1,No
462,31,Fuchsia City,0.0,Nurse,Steel,78,0,LuxuryBall,43,6,0,Unpredictable,17,0,75497,1,No
463,51,Cerulean City,1.0,Fisherman,Dragon,5,0,HealBall,59,0,0,Aggressive,1,0,38724,1,No
